7.366652676724649851e-01 2.748117143947279573e-01 1.539464094402427374e+00
3.081718053685977843e+00 1.596239586632552498e+00 5.429099581186150658e+00
3.973195705612504458e+00 8.511934277424192175e+00 3.834157300657542455e-01
4.785747310558035927e+00 3.424507423880528645e+00 2.328382891860808268e+00
-3.189594969431688298e-01 1.590688575646801883e+00 2.488844998229756023e+00
6.177400862963930095e+00 5.210565417230030860e+00 -1.868440751066747563e+00
2.893905043310747605e+00 5.092027016626473390e+00 -1.538699679906512241e+00
2.451237572370356776e+00 1.615901781202250476e+00 3.037611556869037166e+00
1.717609272441085189e+00 4.282635158890797378e+00 1.862438482520009764e+00
2.784525910056637965e+00 1.667953207167788499e+00 5.744943805487420008e+00
4.515088343068222265e+00 3.864646643135571935e+00 1.327629356206368128e+00
2.380747192358908304e+00 4.496417449728589588e+00 4.937438613914357788e+00
1.183216869529500004e+00 1.598552781340905504e+00 -2.143202342211258493e+00
1.374307884259824197e+00 5.396174075698761285e+00 -6.070539275956557956e-01
4.731960452890166202e+00 7.244910600853055271e+00 1.620305149311455750e+00
3.591852016932634672e+00 4.479815536746427185e+00 3.433925355910124821e+00
3.980421519020238108e+00 5.975100672815960579e-01 5.760765704082499994e-01
1.770695434186756678e+00 5.947732657453617122e+00 3.439175751111790413e-01
3.903111998160965879e+00 5.716945726672873818e+00 3.737467779392533718e-01
5.323957733967052519e+00 7.858785475427958467e+00 -1.973381230927031993e+00
2.834639472241722746e+00 4.607822610629992433e+00 3.580211162005576320e+00
4.317881887424869447e+00 3.399518412657478450e+00 4.338888442044465776e+00
2.282970488572635404e+00 4.141552780103518572e+00 5.414736411632299351e+00
1.847208946365969773e+00 2.222799624591710987e+00 6.439525495300548741e+00
5.779157630776512455e+00 6.119403066572855820e+00 -1.014413286961773686e+00
5.227083879884498963e+00 6.296857135659529092e+00 -7.576714029283159180e-01
4.813652470384828241e-01 2.011116351708306382e+00 -1.927860110474199917e+00
3.360557400478023649e+00 5.355122245592844443e+00 2.338549392957587347e+00
3.116544184748160529e+00 4.847258892827090548e+00 2.890704422893180414e+00
6.151951444518084955e+00 8.752498010651642346e+00 -2.389254430607412605e-01
1.486645391683548922e+00 3.454500863721549297e+00 4.629196685329997507e+00
2.297224734045208550e+00 7.487563172103376630e+00 -1.297581644055272765e+00
4.943444911890910731e+00 4.528598767978865069e+00 -7.912396820041940337e-01
4.005494923412865838e+00 2.497470850110900642e+00 7.019409821393644222e+00
3.820019345955936618e+00 1.956917883344267750e+00 5.701751844272195946e+00
1.841967164695452963e+00 4.908337374572839806e+00 -1.513869328080177379e+00
1.994556237462254078e+00 8.445453258671809849e+00 -2.339683349872013096e+00
1.199426796752238955e+00 3.056523967020440491e+00 3.343550022050300274e+00
3.821824250864280792e+00 5.256492553386188149e+00 9.331115129731181179e-01
9.933606520464164369e-01 4.162137099463175893e+00 4.871972042201501152e-01
1.748059261744343340e+00 3.322656719161633188e+00 7.240156099937742340e+00
1.780253007009515720e+00 2.187287433932044500e+00 4.831195604432003243e+00
3.310241264171510434e+00 3.686510543008511664e+00 7.832288047211074300e+00
2.625128222733582817e+00 4.964557691980624909e+00 1.701618159185144030e+00
4.370774139907327438e+00 6.961336946281176274e+00 -7.886144356036859371e-01
5.088128027256987984e+00 1.839417948054482110e+00 1.910088666853760220e+00
1.849628361091767426e+00 1.403140826126292762e+00 7.123986992639934623e-01
3.072176129006137124e+00 2.364933721976507641e+00 1.154536112237802747e+01
-4.484242618893445886e-01 9.723052458314782598e-01 2.263486494427432660e+00
2.710550926973456232e+00 6.486653761125466211e+00 2.030916328589158049e+00
1.730085288754302120e+00 6.858914670068507746e+00 -1.844521796655998136e+00
4.425358299087927882e+00 -9.472916868991427819e-01 1.792816965536175644e+00
4.815875740076392297e+00 5.703553112072040854e+00 -9.193387127045288265e-01
9.046689256712610039e-01 -7.141567578797287652e-01 1.752131123714310013e+00
6.227988941842973247e+00 4.009197171555618944e+00 -2.297694419660588849e+00
1.418047752531977679e+00 7.439323118133190249e+00 2.227881403847880026e+00
6.523654292932093313e+00 3.258421875735439066e+00 9.061250204700289912e-02
4.460704215051853438e+00 8.771384449644344272e+00 7.879350454607120247e-01
1.001014314297657970e+00 5.416487833066395474e+00 1.256984198972535882e+00
4.102752690275643488e+00 6.203774344494166648e+00 8.669152767299586060e-01
3.111015513226697227e+00 3.928809915574401401e+00 9.025000795145091459e+00
2.582970367751801444e+00 4.931220928570684947e+00 1.778886876885190649e+00
4.752328044628306714e+00 6.306546284210895692e+00 -9.978165082152443688e-01
2.058838940296837450e+00 2.258413612335689713e+00 8.526801371157651133e+00
5.434896735450869265e+00 7.680446486200369627e+00 -1.791014931496107687e+00
3.944322776238426531e+00 6.760286701249822450e+00 -1.079489229164139807e+00
4.437631232446060281e+00 3.654925328181369615e+00 5.987036975580974918e+00
5.608280006605005141e+00 5.131222590672746442e+00 2.307434981989044509e+00
2.898961102020130021e+00 3.146572662561536227e+00 9.538274411183980561e+00
4.138779617484305007e-01 6.192614764770650204e+00 2.341046942300508249e+00
4.569486049068339995e+00 1.791247418905678401e+00 2.418184477571633462e+00
3.031419959276962839e+00 7.929556847325134328e+00 -2.157896424739138119e+00
4.065161432729555990e+00 3.886911006720728867e+00 8.338136942933124018e+00
2.102905209500673500e+00 3.749556066634296414e+00 7.528517808470048145e+00
3.979705393807610569e+00 2.725428350612253858e+00 8.098062351766296629e+00
6.415704459219531586e+00 2.994282742720708157e+00 -1.173547861456222668e-01
1.837078884096146281e+00 2.208893359616372898e-01 -6.000627624347373290e-01
3.067244995637143035e+00 3.661306404641971213e+00 1.074455842193293442e+01
-8.539461850339380433e-02 2.579825949083887071e+00 -3.632558321669326906e-01
6.894246393212797308e-01 2.738990509186336908e+00 -1.534903802421506924e+00
2.621439121211690093e+00 4.977925734060420382e+00 1.846795660416770790e+00
-1.427324891333556778e+00 4.352809900499128304e-01 1.896270806941028564e+00
2.975965618133213919e+00 2.004553895070281477e+00 1.015654748278920572e+01
-1.557417471049712177e+00 1.683934888288849407e+00 1.158335126487497035e+00
2.257306568753647547e-01 2.412339880468083120e+00 3.765996011697600454e-01
2.924171709672664932e-01 2.019820562332522051e+00 1.479179909168869766e+00
4.988963553736738277e-01 4.385400670035423332e+00 -4.591873739354344619e-01
3.761112907352588408e+00 3.272652712181399082e+00 1.047752664253605026e+01
2.435293267331551270e+00 1.436498674749984161e+00 1.429519176142735049e+00
5.145523384825622770e+00 5.994918406569905045e+00 -1.596884302203440908e+00
3.198791180979682292e+00 4.693741019980074647e+00 3.854702791363098680e+00
2.818182467181335138e+00 6.577770213934261534e+00 2.064302124919054293e+00
5.629387806860405519e+00 2.251574610440503221e+00 -2.217037989838071432e+00
-4.062415588433818670e+00 -5.722790194838365707e+00 -1.145612215712637605e+00
-3.687864342605479351e+00 -5.762727370515192682e-01 -9.693317601674794615e-01
-2.769130505108579055e+00 -5.307921837134204068e+00 3.894293269039016181e+00
-3.709961886567076927e+00 -7.361529738278624890e+00 -1.732572118310375719e+00
-2.615117656409974511e+00 -4.409212082174819081e+00 4.225968852265311604e+00
-3.599693221419684175e+00 -5.342844497431757489e+00 4.606511437344451565e+00
-4.611610031436666368e+00 -4.966697299876168259e+00 5.203742721539452720e-01
-2.508390387893475015e+00 -5.527629173173744803e+00 1.197200425201301321e-01
-2.428840912118222839e+00 -3.355781716444288243e+00 3.352062397263023463e+00
-6.073885399095939164e+00 -4.338701649383576608e+00 -2.057697793309402279e+00
-5.213807490252007071e+00 -3.695349991007181423e+00 2.467828091224574028e+00
-2.603923438636333909e+00 -2.299844623417696354e+00 -6.925814844537478976e-01
-3.996532399683421222e+00 -3.599698339160842142e+00 5.420235947551138800e+00
-1.260265105755007831e+00 -4.092284725404444323e+00 -6.474973296039416848e-01
-3.037599234393926206e+00 -8.193860184426291937e+00 1.897583255216562792e+00
-2.307256435141951556e+00 -7.439173220971248668e+00 -2.089899601056404155e+00
-1.433053149160055995e+00 -2.759718377413320489e+00 1.694950227594799408e+00
-2.910030305366374748e+00 -4.254933968292536228e+00 4.934311840190599874e+00
-1.988318467700040726e+00 -4.487632707114088682e+00 3.114961518716679034e+00
-3.498238057883087393e+00 -5.960520784620585211e+00 2.564002856470443126e-01
-3.054189567455179777e+00 -1.690112584440953025e+00 -2.352743192535846628e+00
-2.231445524024020965e+00 -6.581206662061855894e+00 -1.664679827467521633e+00
-4.428940234340747573e+00 -4.254002483749328434e+00 4.712964709627087245e+00
-5.529711881227723502e-01 -3.136571224542693770e+00 -2.108517489812852030e+00
-2.209985595621958065e+00 -4.208433489320664300e-01 1.595193363576772771e+00
-2.156825360725918905e+00 -2.861050745788618510e+00 1.413223788626939204e+00
-2.750814180819001642e+00 -6.037620938845567053e+00 -1.258388023023949920e+00
-1.306111696705272163e+00 4.281584064829067060e-01 -6.443295765330878666e-01
-1.128439239695506302e+00 -3.067594587669495443e+00 5.281373244721230265e-01
-5.593815339835277456e+00 -5.814875338393903803e+00 5.045361003880454165e-01
-3.297532111844128977e+00 -6.393121612999753012e+00 3.159153799196759427e-01
-5.344524394852943061e-01 -2.915858288355347216e+00 2.473452462382409234e+00
-4.763980485429265777e+00 -3.347527750477829578e+00 -9.638304412498621687e-02
-4.049331354763762825e+00 -3.177529666788505125e+00 3.567987965622431368e+00
-4.575613372421292624e+00 -6.216927403723472523e+00 2.429637239183227937e+00
-2.264291956225310987e+00 -1.878685339476048988e+00 6.179631333333057697e-02
-2.411436504168498640e+00 -4.586148939960664528e+00 3.827157397936116645e+00
-9.658997593351497102e-01 -2.694644404262437121e+00 -9.417205641373131708e-02
-4.203281884770666110e+00 -3.958959470853904428e+00 2.111260758874923482e+00
-2.719724787845597014e+00 -1.772428690116599981e+00 -2.101134055092753528e+00
-1.749280891367544166e+00 -8.107965094965152275e+00 1.304561168914197995e-02
-2.894172564637966349e+00 -2.050901786310918240e+00 -4.137273418884535037e-01
-3.144964565116831423e+00 -6.463465536623070662e+00 -1.579193557675569792e+00
-1.837584701243462293e+00 9.493854777657491084e-01 -1.757116417149367615e+00
-3.324518884359541460e+00 -6.748972453620920575e-01 4.046736899058259174e-01
-4.913821964682854926e+00 -3.462948929961261246e+00 -1.633721488129275423e+00
-2.344675891146851487e+00 -3.042944759282018019e+00 2.470896512507620546e+00
-3.506677530354792793e+00 -6.731790585799894977e+00 1.275889521606531130e+00
-3.939677758134460639e+00 -5.815928640644139946e+00 1.387708178522154778e+00
-1.241000619773191982e+00 -7.980564852004429888e+00 1.207916608647323198e+00
-2.296643178432207222e+00 -4.561993854449352348e+00 6.785610980183026442e+00
-7.885636795804185084e-01 -3.905163484179400957e+00 -2.017191969424835030e+00
-1.830609841293016071e+00 -3.667819784352783330e+00 2.141743586517977693e+00
-4.155182699859325091e+00 -2.253281831785421740e+00 2.497438559174414152e+00
-2.660902119005405186e+00 -1.965131277690568723e+00 2.073908289734293753e+00
-5.284067057645088994e+00 -3.094320253017858846e+00 -2.094999814178442499e+00
-4.997232825320659266e+00 -6.841782694063002879e+00 -1.909614436873166676e+00
-5.592054041953824495e+00 -1.275541828394927890e+01 -8.756869870735189965e-01
9.756337019106928743e-01 -5.037457267480320411e+00 7.502317412380234973e-01
-5.401948643120429772e+00 -3.631366849504652272e+00 -7.929988430552589174e-01
-3.661871386165742592e+00 -6.859105302960514905e+00 1.034945801090212392e+00
-2.465530536038861964e+00 -4.387584564126559172e+00 2.990196271284303098e+00
-5.651715779845822851e+00 -3.763470640404216638e+00 -2.452325799919496063e+00
-3.026036916301793944e+00 -5.509315733276331173e+00 6.528451856707069290e-01
-4.657681998095016596e+00 -4.200163771274650237e+00 2.266586379079938762e+00
-1.901231875209969946e+00 -5.445925354854141531e+00 1.316142969653135930e+00
-3.115969365264033897e+00 -6.192500709269728176e+00 -1.451609521034788353e+00
-4.894259554460005823e+00 -3.898319808414105303e+00 3.070844696820183906e+00
-4.164701747001518406e+00 -5.766668927033594905e+00 -7.086564458766205776e-01
-3.941710983776394173e+00 -3.146137165995515961e+00 4.798538123774028108e+00
-4.906862427903957879e+00 -5.836236465891271763e+00 -2.465396801310324015e+00
-1.585236635401181537e+00 -6.404614100141277078e+00 1.180433431934027055e+00
-2.392401307819292278e+00 -2.934719545685733344e-01 -2.134822528623295579e+00
-2.858717121318520071e+00 -1.706610709011916249e+00 -1.125852168669636999e+00
-3.043489244020979534e+00 -3.543113786646684638e+00 3.411518314050501210e+00
-3.926314029645491477e+00 -5.532241512085022350e+00 2.256604536393599147e+00
-2.192540288386905623e+00 -3.033903726007859625e+00 5.638214038032794306e+00
-9.214234514749453098e-01 -1.850376411564044421e+00 1.217948689218082414e+00
-6.810027191622186393e+00 -5.323388521651281735e+00 -1.393909455981858336e+00
8.019600353696980655e-01 -2.860666963553603726e+00 1.908165551493246515e+00
-3.591752687024619917e+00 -6.872143943783791897e+00 -1.232366175043729362e+00
-4.803278526397469328e+00 -3.960670782505564702e+00 1.708857818164176923e+00
-7.165127640475764004e+00 -6.880713144354963617e+00 7.028287507618152796e-01
-4.506562234257319055e+00 -3.334394599122298963e+00 1.850287754110058636e+00
-5.457474873742125254e+00 -5.504378115084009870e+00 -3.495703843589240828e-02
-3.591866332711831422e+00 -3.066563064143272843e+00 5.541471707224269849e+00
-3.435557059421445736e+00 -6.786262547160308856e+00 8.562148900552299380e-02
-4.220561113189462255e+00 -9.044281850070767348e+00 -1.425243863491075791e+00
-3.474641798705186524e+00 -8.406609024632443194e+00 -1.920718671351819840e+00
-2.972475008760022686e+00 -5.287164113321529690e+00 1.826317540708678688e+00
-2.360666828895980895e+00 -1.965380237922316198e+00 2.129591159397058675e+00
-3.860434329755467520e+00 -5.350148752466593827e+00 7.355664737073674964e-01
-2.269715866767056944e+00 -3.403073777714599402e+00 2.794482264726678267e+00
-7.182224844483737769e-01 -3.712768919633743003e+00 1.938268594325363248e+00
-4.875471817957941489e+00 -3.056266595140733511e+00 2.815298413424432433e-01
-3.669364887350599069e-01 -3.267293302045457537e+00 1.743955759005848982e+00
-3.545449206756738469e+00 -4.209610816380476628e+00 5.008612522737489137e+00
-2.322924183489134986e+00 -1.749259467832498860e+00 -2.024342186782991604e+00
-4.495684152646107989e+00 -7.229582029162697765e+00 1.330616893650961252e+00
-2.304075265354219582e+00 -4.626660354343225201e+00 3.963961649602088855e+00
-2.560121063945239861e+00 -4.021985143883499703e+00 4.480989130520143249e+00
-1.132226244452887221e+00 -4.632045851005709203e+00 3.094949548657369487e+00
-5.594004983735400671e+00 -1.743557000298576742e+00 7.474963939349082986e-01
-3.517878684762127062e+00 -2.812771336662926558e+00 1.970328772001175732e+00
-2.137084237559887967e+00 -2.865264779119837790e+00 3.277358056341930670e+00
6.974040721209000537e-01 -5.364029508704946991e+00 1.898579627695848426e+00
-4.152710130841192893e+00 -2.685176259110495067e+00 -7.244393068510697198e-01
-4.299457914983056739e+00 -4.819088418428261633e+00 2.678697877803377647e+00
9.932517089216630346e-01 -9.248647153285487477e-01 4.473544230437580538e+00
-6.038568165156118717e+00 -5.506055571134423232e+00 2.404274322579699419e+00
-2.406992949281250294e+00 -4.709862906744703537e+00 2.554964672475807941e+00
-4.589768850541339873e+00 -2.323640701499119388e+00 -7.535296441278098722e-01
-4.803148605969337126e+00 -2.242364034205682977e+00 1.239086838604990470e+00
-4.865863980294693469e-01 -1.856899667988254343e+00 -1.820735754207222667e+00
-5.259689066742810226e+00 -6.687301716759753489e+00 1.509954395074512457e+00
-4.212529041772261174e+00 -1.016662237419398540e+00 2.053525540964772134e+00
-3.361055880358846615e+00 -5.350312146573830141e+00 4.501220912255362805e+00
-3.360574981067619760e+00 8.487574418971481904e-01 1.933159069346471526e+00
-4.918836724307245944e+00 -3.359217456008956049e-01 -7.611987888688982740e-02
-2.924562935516920259e+00 -1.767565747494764583e+00 -1.100440054810733814e+00
-1.483056429047469482e+00 -1.414283415035562985e+00 -2.072413658024994554e+00
-5.191844819035889458e+00 -6.802229275285523791e+00 -2.941994915025329949e-01
-2.837053387227414181e+00 -3.129280098839947843e+00 5.265588531049706589e+00
-2.808313616912976762e+00 -2.242447321081713518e+00 -3.843445415698520939e-02
5.137124786752891303e-01 -2.841515602653998940e-03 -2.323339799788999738e+00
-2.747332687391449202e+00 -2.631698834707750123e+00 4.280374175723570929e+00
-2.089422765529370896e+00 -3.196825787844894684e+00 1.630485610555121756e+00
5.665713133332905826e-02 -5.428274912075546688e+00 1.588630663564639223e+00
-1.462101569982179550e+00 -4.297792363020597861e+00 2.143532114981255177e+00
-2.847865863611528159e+00 -1.833428688358512026e+00 -1.085482710098182091e+00
-2.306568289825505325e+00 -4.289579691164326469e+00 3.455395543020394644e+00
-1.118879544817673821e+00 4.633306785115607340e-01 7.861482180508168049e-01
-3.445371338555497154e+00 -8.910868413993258130e-01 -1.811595925880911118e+00
-3.149238877872339692e+00 -4.767585708340022599e+00 3.796212288922277800e+00
-1.247691965937514080e+00 -2.061942709970905341e+00 -1.785830886979318910e+00
-3.884038010464322621e+00 -8.779524476570916391e+00 -1.694984533493197887e+00
-2.737214190320020446e+00 -6.070669945540154266e+00 -1.399911178503189468e+00
-2.260442428752920563e+00 -7.554227556945244615e+00 -2.493855545893832293e+00
-5.274996784700180186e+00 -4.027997862793058381e+00 -3.187511360195019461e-02
-4.629213456762169443e+00 -5.375183142373064271e+00 -1.849964435096217996e-01
-5.850162512410041593e+00 -5.723254724438609387e+00 -8.078847700350713090e-01
-2.906713942356034863e+00 -5.191982568162297973e+00 4.679492340528283556e+00
-2.435359966152464750e+00 -2.853451687335883946e-01 1.192372610836439639e+00
-3.698801985453926466e+00 -7.542305160298332645e+00 2.252719770134264721e+00
-1.169195767530215369e+00 -2.580384346040530019e+00 -1.968345585157195821e+00
-1.738367399317126027e+00 -1.561634745711335981e+00 1.527047408179047494e+00
-2.045872610065265995e+00 -4.537430583107028070e+00 4.905479053480402030e+00
-3.373560186478378853e+00 -4.751194518333672789e+00 6.958986338217077794e+00
-5.154264179664574286e+00 -2.709955592028429727e+00 -1.579684873597806405e+00
-1.365744044513903965e+00 -6.877094412921588962e+00 6.937466262704800046e-01
-3.437411791412383621e+00 -4.332874733685074808e+00 6.574270193287256703e+00
-3.258836379187967758e+00 -7.240288708010400143e+00 1.779194148874980286e+00
-1.068827997769806082e+00 -3.694045489773678526e+00 2.551443760421779894e-01
-2.965456456055064915e+00 1.950718691543976924e+00 5.482928959442708639e+00
-2.399001901919226132e+00 -3.443180390492023513e+00 4.478368398087221536e+00
-1.915452777278646490e+00 -3.616577670026373426e+00 2.551681454092284973e+00
-1.071827348312144323e-01 -1.716615025491170510e+00 -1.859459493536881336e+00
-1.790276709713150893e+00 -3.776704001096103713e+00 5.839627985420994705e+00
1.090409311791575853e-01 -4.429705377483990958e+00 -1.597535956575824923e+00
-3.813576252338930939e+00 -5.466499279890242313e+00 2.071011560943562646e+00
-6.605356898937738030e+00 -4.844762116321156498e+00 7.898839961349684025e-01
-1.836417994330072911e+00 -4.210335795687989879e+00 1.717781862006162008e+00
-2.834089543314346926e+00 -9.712803553984155513e+00 1.269064222670133635e+00
-2.753515409336571018e+00 -3.154292471501221939e+00 4.399686765648998410e+00
1.117697361384166754e-01 -4.293651792368258668e+00 -1.251049241021979785e+00
9.659455160193597401e-01 -2.847247600944113888e+00 5.230073779792904887e+00
-1.750581529975073547e+00 -5.832913889566011534e+00 1.571624427436483451e+00
-8.775352137914403272e+00 -6.231298743244595428e+00 -5.083305469693305545e-01
-3.368293774605179536e+00 -3.315508479900274974e+00 6.298743706880979509e+00
-1.738917461069106052e+00 -4.864245045796839584e+00 3.191061533953832630e+00
-5.295265262668101158e+00 -3.429749858519465455e+00 -2.763497343220051028e-01
-4.795667496811356401e+00 -8.837858467501416015e-01 1.126362403140907631e+00
-1.872503151602332272e+00 -4.867777055055880098e+00 3.070529618391782734e+00
-3.784316601132547309e+00 -7.244458040517276487e+00 9.717683315278652367e-01
-2.356643045453648000e+00 -5.872650098436214883e+00 4.268568594733272992e-01
